Size,Bedrooms,Location_Score,Price
3694,5,9,348334
1442,5,9,214514
4140,3,6,357341
3570,5,6,294243
1142,4,4,173427
1191,5,8,180603
2410,4,2,241178
1377,4,5,207591
3628,1,1,222493
1534,3,10,246275
2716,2,2,212176
4364,1,1,285525
2032,2,6,231129
4342,4,2,295091
2410,1,4,214695
3140,5,5,254857
2989,5,7,295697
3576,2,10,307914
2177,4,1,208436
1404,2,5,158227
3887,3,4,303764
2172,5,7,266029
1888,1,10,277362
4338,1,7,368500
1421,1,8,226958
4911,5,4,360309
2641,4,4,258784
1471,5,10,252689
3940,5,5,327417
1546,1,5,172996
1630,5,3,212622
4597,1,5,322806
4574,4,5,332643
2037,3,8,252964
3825,1,7,289369
4723,2,8,377913
2829,3,5,280969
1363,4,2,164376
3166,3,8,303774
4309,1,9,347850
1545,4,2,144715
4240,2,1,294953
3569,1,6,293869
1633,1,3,176017
2936,4,1,193917
2680,4,6,274979
1962,3,8,272886
4005,2,9,370369
4806,3,6,369749
1882,3,6,203432
4840,1,1,308826
3827,4,5,313661
1870,1,3,171065
1515,2,7,199461
3985,3,9,385728
2420,2,6,226514
1865,4,5,206816
3153,4,7,306066
2108,5,9,303113
1213,2,5,166134
4192,1,5,287617
4203,2,10,338101
3897,3,4,337651
3244,4,5,253559
1018,4,7,192039
1641,2,3,149361
4083,2,4,292319
2104,2,9,245476
1329,3,2,122120
1865,3,8,256535
1773,1,9,240111
1391,2,5,173144
1636,1,7,198177
3354,5,6,319027
4338,3,1,293249
4518,4,8,407185
4512,5,9,383885
3942,4,10,373483
3699,5,1,251478
3888,1,8,322901
2025,1,3,201812
3567,3,6,321032
4833,4,10,439269
2674,5,8,295375
3683,2,5,312686
4380,2,8,368358
1739,3,7,215754
2545,4,7,244538
1468,2,7,199928
3259,3,9,300770
2135,3,6,247568
2031,4,6,248220
3851,2,9,327317
3524,2,6,312882
1873,2,7,205945
1459,1,7,219619
3300,2,2,242575
2549,5,8,289331
1751,1,6,224290
2461,1,4,227003
2777,1,7,261846
4028,1,8,349520
1853,3,1,153138
4732,5,10,382665
3283,4,4,291340
2329,2,4,196760
1477,1,10,242677
3726,4,9,348418
4091,3,6,329332
3263,4,4,258974
3902,1,1,253345
1134,5,8,211904
3952,4,9,360578
2152,1,5,199054
1409,1,5,186604
2445,2,10,294357
2317,2,8,263108
2269,5,8,261869
4772,2,5,361491
2579,5,4,253265
1085,3,6,149938
3603,3,10,348319
2865,2,5,282247
4446,3,8,381878
2469,4,9,300751
1377,4,1,138333
4461,4,9,384934
2680,3,9,286252
2074,4,6,233666
1241,5,10,229335
4365,1,5,304720
1919,2,7,226915
2586,5,8,272590
3313,4,9,334440
4191,1,9,354089
3759,2,10,319042
4988,5,3,375127
2271,2,8,260079
1069,3,1,121580
4924,4,7,381154
3104,5,5,261778
2405,5,2,214313
3086,1,2,239517
3007,1,8,311523
1800,1,5,193669
4514,2,3,316434
2041,4,1,199937
3779,2,7,301567
1824,4,3,193384
1755,5,7,221406
3399,2,2,251917
2995,2,4,263801
2839,2,2,197167
2321,3,4,237717
3330,4,5,291895
2609,4,8,282548
1109,2,2,155639
2016,3,10,253939
4251,2,3,282452
2961,4,10,302683
3591,5,5,312540
2769,3,9,286025
4865,3,10,395146
1024,2,5,146539
1842,5,9,259721
3838,4,4,301486
1737,1,10,220568
3104,4,5,254418
1179,4,9,211046
1231,5,4,190321
2917,3,5,254461
1342,4,5,164952
1476,3,4,177500
2822,5,4,256670
3623,5,5,283874
1454,2,6,174433
2255,1,7,248909
1288,5,6,180943
2236,5,1,208591
3305,3,2,227049
1529,5,7,198808
3734,4,3,287047
3976,2,10,347480
3276,2,2,235778
4297,4,6,347124
1595,5,4,186287
4874,1,5,334477
1434,5,6,214057
1881,2,3,186760
4068,1,1,269048
2781,3,3,233777
1401,3,3,153020
3669,5,6,303293
4837,5,4,351679
3135,1,7,269969
3631,1,2,256362
4964,5,4,357325
2565,2,8,268520
4755,3,6,361356
1308,1,10,246879
3953,2,3,266857
1342,5,10,239289
1435,4,2,145134
1176,1,3,136553
1138,4,1,124644
1193,2,1,139234
4257,3,2,275741
4289,2,3,316162
4235,3,9,374695
2184,2,8,280031
1942,1,9,269145
1524,1,7,189231
4879,4,7,402502
2624,2,5,236334
4907,2,7,379916
4113,4,4,341451
